id;text;createTime;authorMeta.id;authorMeta.secUid;authorMeta.name;authorMeta.nickName;authorMeta.verified;authorMeta.signature;authorMeta.avatar;musicMeta.musicId;musicMeta.musicName;musicMeta.musicAuthor;musicMeta.musicOriginal;musicMeta.playUrl;musicMeta.coverThumb;musicMeta.coverMedium;musicMeta.coverLarge;covers.default;covers.origin;covers.dynamic;webVideoUrl;videoUrl;videoUrlNoWaterMark;videoMeta.height;videoMeta.width;videoMeta.duration;diggCount;shareCount;playCount;commentCount;downloaded;mentions;hashtags
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,83168E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/acac96b1762b839d0d06139c48b4a8cd.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/80f8723d615f40449671cdec641b6fee_1590623459?x-expires=1597960800&x-signature=T%2BPbKKIrfj%2FZ%2Bjjw86ZEC2N2adw%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a430a2c0d3454af38aaa843282532805_1590623460?x-expires=1597960800&x-signature=6mRoe%2FCx1o51s9IO6Pbu7M7%2BC4M%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c83e40f689d24e9980744a84294d9498_1590623461?x-expires=1597960800&x-signature=ZbXlssOBDr0IXBoqnsylIG5w%2BQw%3D;https://www.tiktok.com/@marioaguilar/video/6831675725712559366;https://v16m.tiktokcdn.com/12e267610af2b69ceed567243af5c8dc/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c001/cfd2160e0a9a41f195f05cb1eb7d955a/?a=1233&br=4318&bt=2159&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3VnbTl4N21pdTMzOzczM0ApaGlmZWczaTs7NzU3aTZlaGdqcmtpLTIxbTRfLS1iMTZzcy1hNDEtNjQyMDAzX18wNC86Yw%3D%3D&vl=&vr=;;960;540;26;316600;6048;1800000;1304;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,83136E+18;#unicornio ¿Cuanto va ser? 😂 #comedia #marioaguilar;1590550043;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,82601E+18;original sound;jmzsaade;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/70f5683a5e85adab816dae4c23685b65.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/91f9bd0e26f4f4a2648e2af86f925f0d~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/91f9bd0e26f4f4a2648e2af86f925f0d~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/91f9bd0e26f4f4a2648e2af86f925f0d~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7a4bad4be10746139359055daa5f0c36_1590550044?x-expires=1597960800&x-signature=dnwgABVycaa%2BTgoHMyCmfxGamck%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/bec506a110cd4d128c70aaba567e413a_1590550045?x-expires=1597960800&x-signature=J9dzW03nkevG1En%2BtXVItk%2Bj%2BLs%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3bde49da46364e80ac7f2d24afe7910c_1590550045?x-expires=1597960800&x-signature=W64eth0J9C7v%2B%2F0gSmmSoSKMQUc%3D;https://www.tiktok.com/@marioaguilar/video/6831360409610505477;https://v16m.tiktokcdn.com/e3e7a24cc771c869b93c62e0b84426b1/5f3efffc/video/tos/useast2a/tos-useast2a-pve-0068/0c648e1b0785444b8a1142006379db5b/?a=1233&br=4560&bt=2280&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajt0bm52cTN3dTMzZzczM0ApZTdpNDUzaGVoN2k7aDwzZWdma2dhajMwcDNfLS0vMTZzcy9eMzQ2NGE2NDQwNjEzNF46Yw%3D%3D&vl=&vr=;;960;540;8;332700;2786;4600000;1491;false;[];"[{""id"":""1826322"",""name"":""unicornio"",""title"":""¿Ya probaron nuestro nuevo efecto de #Unicornio? 🦄"",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/6e70d7bf4f2f4112fb1103c596a5678c""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,83128E+18;Ni a quien pedirle permiso. ¿Así son tus padres? 😂 #comedia #marioaguilar;1590531897;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,83128E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/99c71c68c51c5a41010e8e418e64fcd9.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8b4d4925f7cd412790d413be342d7ba6?x-expires=1597960800&x-signature=s90ref9b6%2Fk8lfArgiEbnxeeHfo%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a1e557a12c1e41fa90eac8a71695c37e_1590531901?x-expires=1597960800&x-signature=klP%2B3%2FbDjLx%2B7Lht%2BnUNHk3KbsA%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5d5b8d7fd78d49aa902e8f1415f5224c_1590531900?x-expires=1597960800&x-signature=H9SR%2FcTwMVZ1tH%2FRdSBN31QpmWw%3D;https://www.tiktok.com/@marioaguilar/video/6831282478028819717;https://v16m.tiktokcdn.com/d82dc0c9d783c51bbd205427ac9903b6/5f3efffc/video/tos/useast2a/tos-useast2a-pve-0068/4d560a5881d542e08e4de10d2fdbe192/?a=1233&br=3494&bt=1747&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2k7aGpnZDpzdTMzOzczM0ApOzhlODU8MzxkN2hmNWk8ZWdxYGFibXBmYjNfLS1iMTZzczNfYmBhMGBgXzEzMjIwNjA6Yw%3D%3D&vl=&vr=;;960;540;17;1200000;27600;9400000;6974;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,83124E+18;TikTok2020 #comedia #marioaguilar;1590521909;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,83011E+18;sonido original;djanzua;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/3909724764dd88c6cd20f02be90632e6.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1663857911178246~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1663857911178246~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1663857911178246~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c7c1679972ce46cdbcb6aeb36c68c301?x-expires=1597960800&x-signature=k6COm6rbCJHe463AK1JBjYzWJQI%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e4dd0a7ffc494b8c9efeb331e88b945c_1590521910?x-expires=1597960800&x-signature=Cu6sAmou1ZWZy3FAEf2v3p3%2B2ug%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/75439b692d23465184c84a773f229b49_1590521911?x-expires=1597960800&x-signature=LXxjKRbhBI%2BQsduzNMnocA23UQg%3D;https://www.tiktok.com/@marioaguilar/video/6831239578112871686;https://v16m.tiktokcdn.com/cd10d74179b74bf1041acecc55653039/5f3efffc/video/tos/useast2a/tos-useast2a-pve-0068/11791a8abaa445e3bb057afd596b226c/?a=1233&br=3392&bt=1696&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3BzN2hrdjpxdTMzOzczM0ApNmZlZzVnNzs8Nzo5ZWQ6ZWdtbHJxc2Y2LTNfLS1hMTZzczYvM2A2YzQ0Xy8uYDNfNjM6Yw%3D%3D&vl=&vr=;;960;540;59;227300;2398;1600000;1595;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,83091E+18;Discreción ante todo, tomen nota. 📝 #comedia #marioaguilar 😂;1590445492;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,81051E+18;La servilleta. La Dama de la Etiqueta;escueladeetiqueta;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1662721344811013.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1662653078055941~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1662653078055941~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1662653078055941~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7a252755ecc24b00b89ba863e4adced1_1590445493?x-expires=1597960800&x-signature=ZJ7AgnSJaxpgy9IIe0Qj%2Frv0N00%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7c9d953630c04be5bfff2160ece2467d_1590445493?x-expires=1597960800&x-signature=6sqtYMeHM1d%2B3F5UZdlrKuMnkrQ%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/6d3166b87bd94bdd910ad1d8c857f2e0_1590445494?x-expires=1597960800&x-signature=k%2FWFPozDAhDETLICaUF1XnhgP1k%3D;https://www.tiktok.com/@marioaguilar/video/6830911369408236805;https://v16m.tiktokcdn.com/f04c4fbfefd73a5b7c516cdd074ccfc6/5f3efffc/video/tos/useast2a/tos-useast2a-pve-0068/1d6b67dcb5bc4365a324dde30545b936/?a=1233&br=2424&bt=1212&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M25lNmUzPDc3dTMzOzczM0ApZzNnZmk2OTs8NzppOzMzM2drM29hX25nXzNfLS1iMTZzc19eYmNgY2M1Ml9hNS4yNi46Yw%3D%3D&vl=&vr=;;960;540;14;577800;2203;7500000;1235;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,83086E+18;¿Quien lo movió? 😂 ¿Tu Mamá es igual? #comedia #marioaguilar;1590433371;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,83086E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/c8e4eb96ebc23b70a3a4e04a3018d0eb.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ca85961bff2746fbb8f0b278bb3c3af6?x-expires=1597960800&x-signature=pddAQD8QA%2F8DKFAlsUcQFvWYPqQ%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/22612e245228411ebebcd47f06a7a6a5_1590433373?x-expires=1597960800&x-signature=MRnPaAexSnWwop8DogPigYxKYzU%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/96e5e7c9290a4badbb20d7d7dea400c2_1590433375?x-expires=1597960800&x-signature=OFtd%2FRY6HY1Sx0Ep4WGx8lJrLxI%3D;https://www.tiktok.com/@marioaguilar/video/6830859312198388998;https://v16m.tiktokcdn.com/7f69c51f9d3c34ecf17fbb20d42ac304/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c003/0899c9334f5a4a808ddc5eac8a145072/?a=1233&br=3702&bt=1851&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anc4ZjtvcW00dTMzOzczM0ApZ2RlOjc4NWQ3N2RoZTQ1Z2dqMmFyZ3NeYDNfLS1iMTZzczQyLjAyLzRhYC9gNTVjXjE6Yw%3D%3D&vl=&vr=;;960;540;22;1400000;42800;12300000;5993;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,83008E+18;Aquí nomás 😂 #comedia #marioaguilar;1590252038;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,77293E+18;Blinding Lights;The Weeknd;false;https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/f516d6f32a26bcfad39c3f401520ea8e.mp3;https://p16.tiktokcdn.com/aweme/100x100/tos-alisg-i-0000/ed9d5761f3c14979b7f11f76246f8cdd.jpeg;https://p16.tiktokcdn.com/aweme/200x200/tos-alisg-i-0000/ed9d5761f3c14979b7f11f76246f8cdd.jpeg;https://p16.tiktokcdn.com/aweme/720x720/tos-alisg-i-0000/ed9d5761f3c14979b7f11f76246f8cdd.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/10d1a12d53454a35a898bd995d6fe9c5?x-expires=1597960800&x-signature=4OYF%2BCceoemm7a1g8r5UaXTtba8%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c655184428dc491583e25780038334ba_1590252042?x-expires=1597960800&x-signature=UKmTUitkrwq7JocxNU7gH5oCePE%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fb55d09c455b4fe0beb20e92c939d4cf_1590252041?x-expires=1597960800&x-signature=it%2BpxVBRzdO8kCYSt5QDvwricVQ%3D;https://www.tiktok.com/@marioaguilar/video/6830080494823017733;https://v16m.tiktokcdn.com/418d078ae5666e49ec78427f8b28dfda/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c002/109f35e92482408298ed0d6eacff8112/?a=1233&br=2912&bt=1456&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anQzO3hvbjNvdTMzOzczM0ApNzk1ZTk3ZGQzNzM4ZTk0OGdyYl9fcnM0MTFfLS01MTZzczY1X2FgNDAvNTJiNS9gMTE6Yw%3D%3D&vl=&vr=;;960;540;12;427300;2295;4300000;907;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,8299E+18;¿A donde vamos? 😂 #comedia #marioaguilar;1590211166;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,8299E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/5a5bcea30dea4854994ac4eb1c65b693.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a79602e999464b969f8156df9d462692?x-expires=1597960800&x-signature=mFTP%2BVrPKiy2PsJbURdu%2FBxiWsM%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f385a80b928544f782f8fd8f3604a5eb_1590211168?x-expires=1597960800&x-signature=EqitoJvblFv84EDHLikL8bK5qJI%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/9e32ce18181c467f9d4b04aa3cedebe0_1590211169?x-expires=1597960800&x-signature=diL58QzoAX4r70VHSPCcafbFf1k%3D;https://www.tiktok.com/@marioaguilar/video/6829904943718190342;https://v16m.tiktokcdn.com/86039056c68d6b2840ca052e9d8dd76b/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c004/287a51b3764a455ba3cb76f35e7ee4b2/?a=1233&br=3320&bt=1660&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anRsaHhpdG1ldTMzaDczM0ApOWc7Zjo3aDs2N2Y2NzZpOWdlZjE2aGVqMTFfLS0yMTZzczBfNDVgLjIvMmMzNi0yLTE6Yw%3D%3D&vl=&vr=;;960;540;14;368200;6307;2400000;887;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,8299E+18;Mi mamá ya anda bien rara en esta cuarenta. #marioaguilar #comedia 🤦🏽‍♂️;1590209939;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,77293E+18;Blinding Lights;The Weeknd;false;https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/f516d6f32a26bcfad39c3f401520ea8e.mp3;https://p16.tiktokcdn.com/aweme/100x100/tos-alisg-i-0000/ed9d5761f3c14979b7f11f76246f8cdd.jpeg;https://p16.tiktokcdn.com/aweme/200x200/tos-alisg-i-0000/ed9d5761f3c14979b7f11f76246f8cdd.jpeg;https://p16.tiktokcdn.com/aweme/720x720/tos-alisg-i-0000/ed9d5761f3c14979b7f11f76246f8cdd.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fda65f84e2624c58bc9d7eb62e3afe30?x-expires=1597960800&x-signature=d9%2Bfbp%2B1uugO%2FJPguwBvFZ6EOhQ%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/af166a18b9e74cbfb2a1a246fd5afad1_1590209941?x-expires=1597960800&x-signature=m29d5VbimKVwIK6vT%2FzXqQWZWf0%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/33c7bfd0feb24184bbcafbd45cf48aee_1590209941?x-expires=1597960800&x-signature=slNKlDMZjpnAae8qDIvpA7yRl%2Fc%3D;https://www.tiktok.com/@marioaguilar/video/6829899675642940678;https://v16m.tiktokcdn.com/9da5fb2f32501512df00fd4e387eeda2/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c002/798cc82adaf94696a3511b3cab9c2fae/?a=1233&br=3910&bt=1955&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajluaGpnZDRkdTMzOzczM0ApZmYzN2Y5Ozs1NzczOzozZ2cvb2JibXBubzFfLS1iMTZzczBfLzItNjItY2EuL2EwMGE6Yw%3D%3D&vl=&vr=;;960;540;12;444200;6514;4500000;1423;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,82986E+18;¿Estás enojada? 😂 #comedia #marioaguilar;1590201553;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,82986E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6e2de95d2f09ccabf12c3e5861add29e.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/060d1366403147a9b0e63a18b2937c79_1590201557?x-expires=1597960800&x-signature=FYaWDQAa40h5JBeOsxh3ZaJyUqg%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c887f8437d2946fc8fcdf6d8f387d8ab_1590201554?x-expires=1597960800&x-signature=PohDtT%2FLXXqAykAkYrgdsGxfSvM%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/64aa9ede0f6843f6810f4aa06fff04e8_1590201555?x-expires=1597960800&x-signature=50ba%2F3Wz927wAmhna4dAZPNTZBo%3D;https://www.tiktok.com/@marioaguilar/video/6829863646756080902;https://v16m.tiktokcdn.com/15c564e4b4484e016cd60de8f1161a98/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c003/478007945f0e4b7985760dbfa21ba182/?a=1233&br=4468&bt=2234&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189037022385C9915&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2VnZGdtZzk7dTMzOzczM0ApOGVlOWg0Njs2NzVpPDg2ZWdgYGlhcWotazFfLS1iMTZzczBjXjBjYWFgXjYwMjQ2Ly46Yw%3D%3D&vl=&vr=;;960;540;18;391500;13100;2600000;2597;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,82983E+18;¿Como? #comedia #marioaguilar;1590192807;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
